RUA NORIVALDO ALÉSSIO CUEVA                                             VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02080087 
RUA SALVADOR ROMEU                                                      VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02081000 
RUA TENENTE AGENOR SOARES                                               VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02081010 
RUA SÃO LEÔNCIO                                                         VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02081020 
RUA ESMERALDINO CAVALCANTI TORRES                                       VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02081030 
RUA BIGAME                                                              VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02081040 
RUA VITÓRIO MAZZEI                                                      VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02081050 
RUA GUANEI                                                              VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02081060 
RUA NILO LUÍS MAZZEI                                                    VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02081070 
RUA AXICARÁ                                                             VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02081080 
RUA FREI MARIANO VELOSO                                                 VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02081090 
RUA PALMUMÁS                                                            VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02081100 
RUA SANTA LEOCÁDIA                                                      VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02082000 
RUA MANDAGUARI                                                          VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02082010 
RUA ARUAQUE                                                             VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02082020 
RUA QUEDAS                                                              VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02082030 
RUA TERESA MARIA                                                        VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02082035 
RUA JOSEFINA ROMEU                                                      VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02082040 
RUA HENRIQUE MAZZEI                                                     VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02082050 
RUA RACATI                                                              VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02082060 
RUA IBÉRIA                                                              VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02082070 
RUA ANÍBAL FALCÃO                                                       VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02082080 
RUA MANAJERU                                                            VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02082090 
RUA MANGAÍBA                                                            VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02082100 
RUA GIL AMORA                                                           VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02082110 
RUA CRISTÓVÃO LINS                                                      VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02083000 
RUA ORLANDO RIBEIRO DANTAS                                              VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02083010 
RUA ANACLETO                                                            VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02083020 
RUA LONTRA                                                              VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02083030 
TRAVESSA WILTON ADÃO                                                    VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02083040 
RUA CARAPOCAIA                                                          VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02083050 
RUA TOLEDO MALTA                                                        VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02083060 
RUA TAPIRAÍ                                                             VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02083070 
RUA SÃO GABRIEL ARCANJO                                                 VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02083080 
RUA ARISTIDES FREIRE                                                    VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02083100 
TRAVESSA DOM LUÍS GUANELLA                                              VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02083110 
RUA LUCIANO BROINIZZI                                                   VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02083120 
RUA EVERALDO LIMA ARAGÃO                                                VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02084000 
RUA MOTANGUÁ                                                            VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02084010 
RUA ELEONOR                                                             VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02084020 
RUA SANTO STÉFANO                                                       VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02084030 
RUA FILIPE DE LORENZO                                                   VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02084040 
RUA RUDOLF URSCHEI                                                      VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02084055 
RUA CAPITÃO LÁZARO                                                      VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02084060 
RUA SIMÃO JORGE                                                         VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02084070 
PRAÇA JESUS NO HORTO                                                    VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02084075 
RUA CLÓVIS ROSA                                                         VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02084080 
RUA GABRIEL OREFICE                                                     VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02084090 
RUA JAGUARETAMA                                                         VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02084100 
RUA GUAIPACARÉ                                                          VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02084110 
TRAVESSA VICENTE                                                        VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02084115 
RUA CLAUDIONOR BARBIERI                                                 VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02084120 
RUA JOSÉ NUNES DE SOUZA                                                 VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02084125 
RUA HUGO BERTAZZON                                                      VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02084130 
RUA LEONALDO ESTADISLAU MEISIKAS                                        VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02084140 
RUA ARTICURA                                                            VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02084150 
RUA SANTO HONORATO                                                      VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02084160 
RUA SEBASTIÃO ARRUDA                                                    VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02084170 
RUA DA CURVA                                                            VILA ISOLINA MAZZEI                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP02084180 
PRAÇA SÉRGIO ESTANISLAU DE CAMARGO                                      VILA MAZZEI                                                             SÃO PAULO                                                               SÃO PAULO                                                               SP02084190 
AVENIDA LUIZ DUMONT VILLARES                                            JARDIM SÃO PAULO(ZONA NORTE)                                            SÃO PAULO                                                               SÃO PAULO                                                               SP02085000 
AVENIDA LUIZ DUMONT VILLARES                                            JARDIM SÃO PAULO(ZONA NORTE)                                            SÃO PAULO                                                               SÃO PAULO                                                               SP02085100 
AVENIDA LUIZ DUMONT VILLARES, 525                                       JARDIM SÃO PAULO(ZONA NORTE)                                            SÃO PAULO                                                               SÃO PAULO                                                               SP02085900 
AVENIDA LUIZ DUMONT VILLARES, 525                                       JARDIM SÃO PAULO(ZONA NORTE)                                            SÃO PAULO                                                               SÃO PAULO                                                               SP02085900 
AVENIDA CRUZEIRO DO SUL, 2630                                           CARANDIRU                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP02087900 
AVENIDA CRUZEIRO DO SUL, 2630                                           CARANDIRU                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP02087900 
AVENIDA GENERAL ATALIBA LEONEL, 656                                     CARANDIRU                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP02088900 
AVENIDA GENERAL ATALIBA LEONEL, 656                                     CARANDIRU                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP02088900 
TRAVESSA CASALBUONO, 120                                                VILA GUILHERME                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02089900 
TRAVESSA CASALBUONO, 120                                                VILA GUILHERME                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02089900 
AVENIDA NADIR DIAS DE FIGUEIREDO                                        VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02110000 
PRAÇA DOS TROTADORES                                                    VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02110005 
RUA ALCÂNTARA                                                           VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02110010 
RUA ALCÂNTARA                                                           VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02110011 
TRAVESSA CARLOS BERG                                                    VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02110015 
TRAVESSA PAULO COTTA PACHECO                                            VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02110017 
RUA PEDRO LEMBI                                                         VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02110020 
TRAVESSA ANTÔNIO BANFI                                                  VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02110030 
RUA ALCÂNTARA, 328                                                      VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02110900 
RUA ALCÂNTARA, 328                                                      VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02110900 
AVENIDA NADIR DIAS DE FIGUEIREDO, 1329                                  VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02110901 
AVENIDA NADIR DIAS DE FIGUEIREDO, 1329                                  VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02110901 
RUA SEVERA                                                              VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02111000 
RUA SEVERA                                                              VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02111001 
RUA NOVA HAMBURGO                                                       VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02111020 
RUA ITAÚNA                                                              VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02111030 
RUA ITAÚNA                                                              VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02111031 
TRAVESSA FORTE DA FEITICEIRA                                            VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02111035 
TRAVESSA JONAS BARBIERI                                                 VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02111037 
RUA GUARANÉSIA                                                          VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02112000 
RUA GUARANÉSIA                                                          VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02112001 
RUA GUARANÉSIA                                                          VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02112002 
TRAVESSA BERNARDINO RADI                                                VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02112004 
TRAVESSA CELINA LEPAGE                                                  VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02112006 
RUA JOSÉ REIS DIAS                                                      VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02112008 
TRAVESSA OTTO GLÓRIA                                                    VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02112009 
RUA ANTÔNIO FONSECA                                                     VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02112010 
PRAÇA SANTO EDUARDO                                                     VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02113000 
RUA IZIDORO MATHEUS                                                     VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02113004 
AVENIDA GUILHERME COTCHING                                              VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02113010 
AVENIDA GUILHERME COTCHING                                              VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02113011 
AVENIDA GUILHERME COTCHING                                              VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02113012 
AVENIDA GUILHERME COTCHING                                              VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02113013 
AVENIDA GUILHERME COTCHING                                              VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02113014 
AVENIDA GUILHERME COTCHING                                              VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02113015 
AVENIDA GUILHERME COTCHING                                              VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02113017 
RUA DIAS DA SILVA                                                       VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02114000 
RUA DIAS DA SILVA                                                       VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02114001 
RUA DIAS DA SILVA                                                       VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02114002 
TRAVESSA VICENTE DAVID BALMANT                                          VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02114005 
TRAVESSA NELIE MELBA                                                    VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02114007 
TRAVESSA FLORIANO FAISSAL                                               VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02114008 
RUA ELI                                                                 VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02114010 
RUA ELI                                                                 VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02114011 
RUA ELI                                                                 VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02114012 
RUA AMAMBAÍ                                                             VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02115000 
RUA AMAMBAÍ                                                             VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02115001 
RUA AMAMBAÍ                                                             VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02115002 
RUA MATIAS FERRÃO                                                       VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02115010 
RUA DOUTOR AFONSO VERGUEIRO                                             VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02116000 
RUA DOUTOR AFONSO VERGUEIRO                                             VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02116001 
RUA DOUTOR AFONSO VERGUEIRO                                             VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02116002 
RUA CARMÓPOLIS DE MINAS                                                 VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02116010 
PONTE PRESIDENTE DUTRA                                                  VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02116040 
RUA ANDARAÍ                                                             VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02117000 
RUA ANDARAÍ                                                             VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02117001 
TRAVESSA FÉLIX GARCIA                                                   VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02117006 
RUA DIAMANTINA                                                          VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02117010 
RUA DIAMANTINA                                                          VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02117011 
RUA PROFESSORA MARIA JOSÉ BARONE FERNANDES                              VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02117020 
RUA PROFESSORA MARIA JOSÉ BARONE FERNANDES                              VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02117021 
RUA PROFESSORA MARIA JOSÉ BARONE FERNANDES                              VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02117022 
TRAVESSA GUDULO BORNACINA                                               VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02117024 
RUA DOUTOR FRANCISCO DE PAIVA CARVALHO                                  VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02117027 
RUA DOM LUÍS FELIPE DE ORLEANS                                          VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02118000 
RUA DOM LUÍS FELIPE DE ORLEANS                                          VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02118001 
TRAVESSA GIACINTA PEZZANA                                               VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02118005 
RUA TOMÁS SPEERS                                                        VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02118010 
RUA FREI TARCÍSIO                                                       VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02118020 
RUA JOÃO DE PINA                                                        VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02118040 
RUA MARGARINOS TORRES                                                   VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02119000 
RUA MARGARINOS TORRES                                                   VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02119001 
RUA PREFEITO MILTON IMPROTA                                             VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02119020 
RUA PREFEITO MILTON IMPROTA                                             VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02119021 
RUA PADRE JOÃO ANTONIO                                                  VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02119030 
TRAVESSA ORIGENES LESSA                                                 VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02119040 
RUA CURUÇÁ                                                              VILA MARIA BAIXA                                                        SÃO PAULO                                                               SÃO PAULO                                                               SP02120000 
RUA CURUÇÁ                                                              VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02120001 
RUA CURUÇÁ                                                              VILA MARIA                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP02120002 
